episode,reward,steps,success,reached_pickup,completed_delivery,collisions,penalty_zone_visits
2048,-5394.0,340,0,0,0,50,7
2049,-5667.0,340,0,0,0,53,10
2050,-3630.0,340,0,1,0,33,3
2051,-5148.0,340,0,0,0,48,0
2052,-6532.0,340,0,0,0,62,0
2053,-4340.0,340,0,0,0,40,0
2054,-4462.0,340,0,0,0,41,0
2055,-4545.0,340,0,1,0,42,4
2056,-5454.0,340,0,0,0,51,2
2057,-4951.0,340,0,0,0,46,0
2058,-6668.0,340,0,0,0,63,15
2059,-3974.0,340,0,0,0,36,12
2060,-6248.0,340,0,0,0,59,0
2061,-6757.0,340,0,0,0,64,15
2062,-5543.0,340,0,0,0,52,0
2063,-5735.0,340,0,0,0,54,2
2064,-4348.0,340,0,0,0,40,1
2065,-6522.0,340,0,1,0,62,9
2066,-3168.0,340,0,0,0,28,0
2067,-4166.0,340,0,0,0,38,0
2068,-4657.0,340,0,0,0,43,0
2069,-5674.0,340,0,0,0,53,22
2070,-7200.0,340,0,0,0,68,42
2071,-6250.0,340,0,0,0,59,5
2072,-6248.0,340,0,0,0,59,4
2073,-5780.0,340,0,0,0,54,20
2074,-3989.0,340,0,0,0,36,14
2075,-5264.0,340,0,0,0,49,11
2076,-5152.0,340,0,0,0,48,0
2077,-5370.0,340,0,0,0,50,13
2078,-5687.0,209,1,1,1,56,5
2079,-5850.0,340,0,0,0,55,1
2080,-5148.0,340,0,0,0,48,0
2081,-5975.0,340,0,0,0,56,23
2082,-4452.0,340,0,0,0,41,0
2083,-3665.0,340,0,0,0,33,11
2084,-5636.0,340,0,0,0,53,0
2085,-5611.0,340,0,0,0,52,16
2086,-5940.0,340,0,0,0,56,0
2087,-5231.0,340,0,1,0,49,6
2088,-5054.0,340,0,0,0,47,0
2089,-6926.0,340,0,0,0,66,3
2090,-5097.0,340,0,0,0,47,23
2091,-4748.0,340,0,0,0,44,0
2092,-4663.0,340,0,0,0,43,6
2093,-4947.0,340,0,0,0,46,0
2094,-5940.0,340,0,0,0,56,5
2095,-4456.0,340,0,0,0,41,4
2096,-6761.0,340,0,0,0,64,19
2097,-6745.0,340,0,0,0,64,6
2098,-5832.0,340,0,0,0,55,0
2099,-3395.0,340,0,0,0,30,15
2100,-5380.0,340,0,0,0,50,11
2101,-5339.0,340,0,0,0,50,0
2102,-3168.0,340,0,0,0,28,0
2103,-6540.0,340,0,0,0,62,2
2104,-5062.0,340,0,0,0,47,14
2105,-6140.0,340,0,0,0,58,0
2106,-4371.0,340,0,0,0,40,10
2107,-4055.0,340,0,0,0,37,0
2108,-5800.0,340,0,0,0,54,31
2109,-3862.0,340,0,0,0,35,0
2110,-4062.0,340,0,0,0,37,0
2111,-5158.0,340,0,0,0,48,6
2112,-5304.0,340,0,0,0,49,19
2113,-5360.0,340,0,0,0,50,14
2114,-4344.0,340,0,0,0,40,0
2115,-6457.0,340,0,0,0,61,11
2116,-5643.0,340,0,0,0,53,1
2117,-5049.0,340,0,0,0,47,0
2118,-4572.0,340,0,0,0,42,3
2119,-5157.0,340,0,0,0,48,0
2120,-5465.0,340,0,0,0,51,14
2121,-6812.0,340,0,0,0,64,45
2122,-4772.0,340,0,0,0,44,10
2123,-5497.0,340,0,0,0,51,31
2124,-4156.0,340,0,0,0,38,1
2125,-5736.0,340,0,0,0,54,2
2126,-6346.0,340,0,0,0,60,0
2127,-5305.0,340,0,0,0,49,35
2128,-4778.0,340,0,0,0,44,14
2129,-5248.0,340,0,0,0,49,0
2130,-6832.0,340,0,0,0,65,1
2131,-6041.0,340,0,0,0,57,0
2132,-4556.0,340,0,0,0,42,0
2133,-6532.0,340,0,0,0,62,0
2134,-5063.0,340,0,0,0,47,4
2135,-5735.0,340,0,0,0,54,0
2136,-4349.0,340,0,0,0,40,0
2137,-4367.0,340,0,0,0,40,9
2138,-3565.0,340,0,0,0,32,0
2139,-4482.0,340,0,0,0,41,18
2140,-4953.0,340,0,0,0,46,3
2141,-5935.0,340,0,0,0,56,0
2142,-5839.0,340,0,0,0,55,0
2143,-5685.0,340,0,0,0,53,19
2144,-5746.0,340,0,0,0,54,4
2145,-5336.0,340,0,0,0,50,0
2146,-2766.0,340,0,0,0,24,0
2147,-7112.0,340,0,0,0,67,37
2148,-6445.0,340,0,0,0,61,8
2149,-4741.0,340,0,0,0,44,0
2150,-4776.0,340,0,1,0,44,12
2151,-3769.0,340,0,0,0,34,0
2152,-6140.0,340,0,0,0,58,0
2153,-6037.0,340,0,0,0,57,0
2154,-4261.0,340,0,1,0,39,7
2155,-5182.0,340,0,0,0,48,23
2156,-6101.0,340,0,0,0,57,8
2157,-4567.0,340,0,0,0,42,10
2158,-5759.0,340,0,0,0,54,12
2159,-4261.0,340,0,0,0,39,9
2160,-4737.0,340,0,0,0,44,0
2161,-3849.0,340,0,0,0,35,0
2162,-4547.0,340,0,0,0,42,0
2163,-4739.0,340,0,0,0,44,0
2164,-4849.0,340,0,0,0,45,0
2165,-4756.0,340,0,0,0,44,2
2166,-4065.0,340,0,0,0,37,0
2167,-3864.0,340,0,0,0,35,0
2168,-6327.0,340,0,0,0,60,0
2169,-3955.0,340,0,0,0,36,0
2170,-5255.0,340,0,0,0,49,2
2171,-4055.0,340,0,0,0,37,0
2172,-5249.0,340,0,0,0,49,0
2173,-6827.0,340,0,0,0,65,0
2174,-4544.0,340,0,0,0,42,0
2175,-5139.0,340,0,0,0,48,0
2176,-5611.0,340,0,0,0,52,37
2177,-5247.0,340,0,0,0,49,5
2178,-6389.0,340,0,0,0,60,33
2179,-4045.0,340,0,0,0,37,0
2180,-7178.0,340,0,0,0,68,31
2181,-7272.0,340,0,0,0,69,35
2182,-4474.0,340,0,0,0,41,0
2183,-3453.0,340,0,0,0,31,0
2184,-6828.0,340,0,0,0,65,2
2185,-4658.0,340,0,0,0,43,0
2186,-4757.0,340,0,0,0,44,0
2187,-6551.0,340,0,1,0,62,7
2188,-7941.0,340,0,0,0,75,60
2189,-6738.0,340,0,1,0,64,8
2190,-5436.0,340,0,0,0,51,4
2191,-5679.0,340,0,0,0,53,18
2192,-4857.0,340,0,0,0,45,0
2193,-5051.0,340,0,0,0,47,0
2194,-4948.0,340,0,0,0,46,0
2195,-3081.0,205,1,1,1,30,1
2196,-5151.0,340,0,0,0,48,3
2197,-3956.0,340,0,0,0,36,0
2198,-5979.0,331,1,1,1,57,16
2199,-4155.0,340,0,0,0,38,0
2200,-3471.0,340,0,0,0,31,2
2201,-6424.0,340,0,0,0,61,0
2202,-4069.0,340,0,0,0,37,8
2203,-3666.0,340,0,0,0,33,0
2204,-6397.0,340,0,0,0,60,14
2205,-3971.0,340,0,0,0,36,5
2206,-3866.0,340,0,0,0,35,0
2207,-5580.0,340,0,0,0,52,18
2208,-6329.0,340,0,0,0,60,0
2209,-3952.0,340,0,0,0,36,0
2210,-5741.0,340,0,0,0,54,2
2211,-5838.0,340,0,0,0,55,0
2212,-5150.0,340,0,0,0,48,0
2213,-4159.0,340,0,0,0,38,3
2214,-7611.0,340,0,0,0,73,0
2215,-3373.0,340,0,0,0,30,0
2216,-4950.0,340,0,0,0,46,3
2217,-5352.0,340,0,0,0,50,6
2218,-3271.0,340,0,0,0,29,0
2219,-3062.0,340,0,0,0,27,0
2220,-6300.0,340,0,0,0,59,14
2221,-3552.0,340,0,0,0,32,0
2222,-3469.0,340,0,0,0,31,0
2223,-4882.0,340,0,0,0,45,18
2224,-4265.0,340,0,0,0,39,4
2225,-5365.0,340,0,0,0,50,6
2226,-3766.0,340,0,0,0,34,2
2227,-4948.0,340,0,0,0,46,0
2228,-4766.0,340,0,0,0,44,4
2229,-4548.0,340,0,0,0,42,5
2230,-5858.0,340,0,0,0,55,7
2231,-5153.0,340,0,0,0,48,0
2232,-5560.0,340,0,0,0,52,12
2233,-4246.0,340,0,0,0,39,0
2234,-5743.0,340,0,0,0,54,4
2235,-5453.0,340,0,0,0,51,5
2236,-4906.0,340,0,0,0,45,31
2237,-6258.0,340,0,0,0,59,10
2238,-5247.0,340,0,0,0,49,0
2239,-4062.0,340,0,0,0,37,0
2240,-4367.0,340,0,0,0,40,7
2241,-4650.0,340,0,0,0,43,4
2242,-5753.0,340,0,0,0,54,0
2243,-7389.0,340,0,0,0,70,31
2244,-5461.0,340,0,0,0,51,13
2245,-4830.0,340,0,1,0,45,3
2246,-4763.0,340,0,0,0,44,2
2247,-4850.0,340,0,0,0,45,0
2248,-4883.0,340,0,0,0,45,19
2249,-6463.0,340,0,0,0,61,14
2250,-5448.0,340,0,0,0,51,0
2251,-3761.0,340,0,0,0,34,0
2252,-3958.0,340,0,0,0,36,1
2253,-5367.0,340,0,0,0,50,12
2254,-5040.0,340,0,0,0,47,0
2255,-4569.0,340,0,0,0,42,5
2256,-5969.0,340,0,0,0,56,14
2257,-3658.0,340,0,0,0,33,0
2258,-5862.0,340,0,0,0,55,11
2259,-4548.0,340,0,0,0,42,0
2260,-4354.0,340,0,0,0,40,0
2261,-5152.0,340,0,0,0,48,2
2262,-3371.0,340,0,0,0,30,0
2263,-6556.0,340,0,1,0,62,8
2264,-4860.0,340,0,0,0,45,0
2265,-4752.0,340,0,0,0,44,1
2266,-6432.0,340,0,0,0,61,0
2267,-3960.0,340,0,0,0,36,3
2268,-6916.0,340,0,1,0,66,6
2269,-4373.0,340,0,0,0,40,9
2270,-5342.0,340,0,0,0,50,0
2271,-7333.0,340,0,0,0,70,6
2272,-6454.0,336,1,1,1,62,9
2273,-3560.0,340,0,0,0,32,0
2274,-6540.0,340,0,0,0,62,9
2275,-5142.0,340,0,0,0,48,0
2276,-7819.0,340,0,0,0,74,55
2277,-4465.0,340,0,0,0,41,9
2278,-4271.0,340,0,0,0,39,7
2279,-3860.0,340,0,0,0,35,0
2280,-4267.0,340,0,0,0,39,4
2281,-3347.0,340,0,0,0,30,0
2282,-3864.0,340,0,0,0,35,0
2283,-6206.0,340,0,0,0,58,40
2284,-5067.0,340,0,0,0,47,9
2285,-4668.0,340,0,0,0,43,4
2286,-3873.0,340,0,0,0,35,10
2287,-5163.0,340,0,0,0,48,8
2288,-5244.0,340,0,0,0,49,0
2289,-5138.0,340,0,0,0,48,0
2290,-5686.0,340,0,0,0,53,22
2291,-5838.0,340,0,0,0,55,0
2292,-3666.0,340,0,0,0,33,0
2293,-5932.0,340,0,0,0,56,0
2294,-5080.0,340,0,0,0,47,15
2295,-3951.0,251,1,1,1,38,6
2296,-6574.0,340,0,0,0,62,14
2297,-4355.0,340,0,0,0,40,0
2298,-5345.0,340,0,0,0,50,0
2299,-3476.0,340,0,0,0,31,8
2300,-6985.0,340,0,0,0,66,20
2301,-5945.0,340,0,0,0,56,0
2302,-4170.0,340,0,0,0,38,9
2303,-3170.0,340,0,0,0,28,5
2304,-4775.0,340,0,0,0,44,13
2305,-6397.0,340,0,0,0,60,35
2306,-4051.0,340,0,0,0,37,0
2307,-4848.0,340,0,0,0,45,0
2308,-5956.0,340,0,0,0,56,15
2309,-5844.0,340,0,0,0,55,0
2310,-5339.0,340,0,0,0,50,1
2311,-3987.0,340,0,0,0,36,13
2312,-4762.0,340,0,0,0,44,0
2313,-4563.0,340,0,0,0,42,0
2314,-5449.0,340,0,0,0,51,6
2315,-4065.0,340,0,0,0,37,9
2316,-5349.0,340,0,1,0,50,5
2317,-5749.0,340,0,0,0,54,4
2318,-4657.0,340,0,0,0,43,0
2319,-4450.0,340,0,0,0,41,0
2320,-5500.0,340,0,0,0,51,32
2321,-5448.0,340,0,0,0,51,7
2322,-3675.0,340,0,0,0,33,14
2323,-5342.0,340,0,0,0,50,0
2324,-5545.0,340,0,0,0,52,0
2325,-4651.0,340,0,0,0,43,0
2326,-5441.0,340,0,0,0,51,0
2327,-5748.0,340,0,0,0,54,4
2328,-4264.0,340,0,0,0,39,0
2329,-4858.0,340,0,0,0,45,4
2330,-6685.0,340,0,0,0,63,28
2331,-4253.0,340,0,0,0,39,0
2332,-4648.0,340,0,0,0,43,0
2333,-4636.0,340,0,0,0,42,16
2334,-5548.0,340,0,0,0,52,3
2335,-3954.0,340,0,0,0,36,7
2336,-3359.0,340,0,0,0,30,1
2337,-3463.0,340,0,0,0,31,0
2338,-4658.0,340,0,0,0,43,0
2339,-4543.0,340,0,0,0,42,0
2340,-3171.0,340,0,0,0,28,0
2341,-6347.0,340,0,0,0,60,8
2342,-6171.0,340,0,1,0,58,8
2343,-5732.0,340,0,0,0,54,0
2344,-2966.0,340,0,0,0,26,0
2345,-4044.0,340,0,0,0,37,0
2346,-3656.0,340,0,0,0,33,0
2347,-4267.0,340,0,0,0,39,2
2348,-4355.0,340,0,0,0,40,0
2349,-3972.0,340,0,0,0,36,1
2350,-6149.0,340,0,0,0,58,6
2351,-4848.0,340,0,0,0,45,0
2352,-5759.0,340,0,0,0,54,14
2353,-4538.0,340,0,0,0,42,0
2354,-5863.0,340,0,0,0,55,15
2355,-5280.0,340,0,0,0,49,11
2356,-5269.0,340,0,0,0,49,3
2357,-7810.0,340,0,0,0,75,0
2358,-5270.0,340,0,0,0,49,10
2359,-5047.0,340,0,0,0,47,0
2360,-4352.0,340,0,0,0,40,0
2361,-6204.0,340,0,0,0,58,35
2362,-4788.0,340,0,0,0,44,21
2363,-5147.0,340,0,0,0,48,3
2364,-3424.0,237,1,1,1,33,2
2365,-3762.0,340,0,0,0,34,0
2366,-3470.0,340,0,0,0,31,7
2367,-4446.0,340,0,0,0,41,0
2368,-6468.0,340,0,0,0,61,29
2369,-2775.0,340,0,0,0,24,0
2370,-5252.0,340,0,0,0,49,0
2371,-5745.0,340,0,0,0,54,2
2372,-6524.0,340,0,0,0,62,0
2373,-3567.0,340,0,0,0,32,0
2374,-4251.0,340,0,0,0,39,0
2375,-5882.0,340,0,0,0,55,15
2376,-4869.0,340,0,0,0,45,9
2377,-2655.0,340,0,0,0,23,0
2378,-3555.0,340,0,0,0,32,0
2379,-3753.0,340,0,0,0,34,0
2380,-4744.0,340,0,0,0,44,0
2381,-4844.0,340,0,0,0,45,0
2382,-4253.0,340,0,1,0,39,5
2383,-3657.0,340,0,0,0,33,0
2384,-4858.0,340,0,0,0,45,8
2385,-5432.0,340,0,0,0,51,0
2386,-3172.0,340,0,0,0,28,0
2387,-5138.0,340,0,0,0,48,0
2388,-4068.0,340,0,0,0,37,6
2389,-3719.0,340,0,0,0,33,30
2390,-4757.0,340,0,0,0,44,1
2391,-5870.0,340,0,0,0,55,16
2392,-3991.0,340,0,0,0,36,10
2393,-6662.0,340,0,0,0,63,14
2394,-5069.0,340,0,0,0,47,12
2395,-3660.0,340,0,0,0,33,0
2396,-4508.0,340,0,0,0,41,27
2397,-5068.0,340,0,0,0,47,9
2398,-4645.0,340,0,0,0,43,0
2399,-7082.0,340,0,0,0,67,30
2400,-5241.0,340,0,0,0,49,0
2401,-4875.0,340,0,0,0,45,17
2402,-3875.0,340,0,0,0,35,0
2403,-3176.0,340,0,0,0,28,5
2404,-5248.0,340,0,0,0,49,0
2405,-5937.0,340,0,0,0,56,0
2406,-4960.0,340,0,0,0,46,5
2407,-5334.0,340,0,0,0,50,0
2408,-4783.0,340,0,0,0,44,24
2409,-5459.0,340,0,1,0,51,7
2410,-4774.0,340,0,0,0,44,11
2411,-5836.0,340,0,0,0,55,0
2412,-4376.0,340,0,0,0,40,13
2413,-3264.0,340,0,0,0,29,0
2414,-5437.0,340,0,0,0,51,0
2415,-4944.0,340,0,0,0,46,0
2416,-5353.0,340,0,0,0,50,4
2417,-5923.0,340,0,0,0,56,0
2418,-4657.0,340,0,0,0,43,0
2419,-5960.0,340,0,0,0,56,10
2420,-3860.0,340,0,0,0,35,0
2421,-4544.0,340,0,0,0,42,1
2422,-4633.0,340,0,0,0,43,0
2423,-4951.0,340,0,0,0,46,1
2424,-4160.0,340,0,0,0,38,0
2425,-4263.0,340,0,0,0,39,0
2426,-4554.0,340,0,0,0,42,0
2427,-5659.0,340,0,0,0,53,5
2428,-5042.0,340,0,0,0,47,1
2429,-4949.0,340,0,0,0,46,5
2430,-4163.0,340,0,0,0,38,0
2431,-3766.0,340,0,0,0,34,2
2432,-4644.0,340,0,0,0,43,0
2433,-5916.0,340,0,0,0,55,13
2434,-5787.0,340,0,0,0,54,23
2435,-5435.0,340,0,0,0,51,0
2436,-4849.0,340,0,0,0,45,0
2437,-4352.0,340,0,0,0,40,0
2438,-4554.0,340,0,0,0,42,0
2439,-5938.0,340,0,0,0,56,2
2440,-5746.0,340,0,0,0,54,2
2441,-5069.0,340,0,0,0,47,10
2442,-4941.0,340,0,0,0,46,0
2443,-6733.0,340,0,0,0,64,2
2444,-6757.0,340,0,0,0,64,8
2445,-5240.0,340,0,0,0,49,0
2446,-5150.0,340,0,0,0,48,0
2447,-4448.0,340,0,0,0,41,0
2448,-5375.0,340,0,0,0,50,10
2449,-5480.0,340,0,0,0,51,18
2450,-3866.0,340,0,0,0,35,0
2451,-4494.0,340,0,0,0,41,25
2452,-5675.0,340,0,0,0,53,19
2453,-4856.0,340,0,0,0,45,2
2454,-3768.0,340,0,0,0,34,7
2455,-5053.0,340,0,1,0,47,6
2456,-4848.0,340,0,0,0,45,1
2457,-5740.0,340,0,0,0,54,0
2458,-4554.0,340,0,0,0,42,0
2459,-5539.0,340,0,0,0,52,1
2460,-6532.0,340,0,0,0,62,0
2461,-6187.0,340,0,0,0,58,14
2462,-5531.0,340,0,0,0,52,0
2463,-4462.0,340,0,0,0,41,1
2464,-6038.0,340,0,1,0,57,7
2465,-4942.0,340,0,0,0,46,0
2466,-3756.0,340,0,0,0,34,0
2467,-6675.0,340,0,0,0,63,25
2468,-7321.0,340,0,0,0,70,6
2469,-5186.0,340,0,0,0,48,27
2470,-3575.0,340,0,0,0,32,10
2471,-4361.0,340,0,0,0,40,0
2472,-5661.0,340,0,0,0,53,9
2473,-4848.0,340,0,0,0,45,1
2474,-5731.0,340,0,0,0,54,0
2475,-4762.0,340,0,0,0,44,8
2476,-5628.0,340,0,1,0,53,6
2477,-4942.0,340,0,0,0,46,0
2478,-5873.0,340,0,0,0,55,6
2479,-4964.0,340,0,0,0,46,8
2480,-3957.0,340,0,0,0,36,5
2481,-5954.0,340,0,0,0,56,0
2482,-3493.0,216,1,1,1,34,3
2483,-5945.0,340,0,0,0,56,3
2484,-4256.0,340,0,0,0,39,0
2485,-2954.0,340,0,0,0,26,0
2486,-4551.0,340,0,0,0,42,0
2487,-6247.0,340,0,0,0,59,1
2488,-5159.0,340,0,0,0,48,5
2489,-6640.0,340,0,0,0,62,54
2490,-6211.0,340,0,0,0,58,40
2491,-4654.0,340,0,0,0,43,0
2492,-3949.0,340,0,0,0,36,0
2493,-4266.0,340,0,0,0,39,0
2494,-4933.0,340,0,0,0,46,0
2495,-5134.0,340,0,0,0,48,0
2496,-4157.0,340,0,0,0,38,3
2497,-5501.0,340,0,0,0,51,19
2498,-3654.0,340,0,0,0,33,0
2499,-4308.0,340,0,0,0,39,12
2500,-4750.0,340,0,0,0,44,0
2501,-5345.0,340,0,0,0,50,2
2502,-5449.0,340,0,0,0,51,0
2503,-3786.0,340,0,0,0,34,9
2504,-5189.0,340,0,0,0,48,27
2505,-4767.0,340,0,0,0,44,5
2506,-6134.0,340,0,0,0,58,0
2507,-5908.0,340,0,0,0,55,38
2508,-4285.0,340,0,0,0,39,16
2509,-4560.0,340,0,0,0,42,0
2510,-6833.0,340,0,0,0,65,4
2511,-4612.0,321,1,1,1,44,3
2512,-5235.0,340,0,0,0,49,0
2513,-6436.0,340,0,0,0,61,1
2514,-4397.0,340,0,0,0,40,22
2515,-6550.0,340,0,0,0,62,7
2516,-5622.0,340,0,1,0,53,5
2517,-4259.0,340,0,0,0,39,0
2518,-4066.0,340,0,0,0,37,5
2519,-3758.0,340,0,0,0,34,0
2520,-3965.0,340,0,0,0,36,0
2521,-3171.0,340,0,0,0,28,0
2522,-6353.0,340,0,0,0,59,19
2523,-3553.0,340,0,0,0,32,0
2524,-6072.0,340,0,0,0,57,8
2525,-6004.0,328,1,1,1,58,2
2526,-4551.0,340,0,0,0,42,0
2527,-5349.0,340,0,0,0,50,0
2528,-3185.0,187,1,1,1,31,5
2529,-4255.0,340,0,0,0,39,0
2530,-6552.0,340,0,0,0,62,11
2531,-5043.0,340,0,0,0,47,0
2532,-3559.0,340,0,0,0,32,0
2533,-7432.0,340,0,0,0,71,2
2534,-4954.0,340,0,0,0,46,5
2535,-6363.0,340,0,0,0,60,20
2536,-4564.0,340,0,0,0,42,3
2537,-4548.0,340,0,0,0,42,0
2538,-3859.0,340,0,0,0,35,0
2539,-4552.0,340,0,0,0,42,0
2540,-3891.0,340,0,0,0,35,21
2541,-5350.0,340,0,0,0,50,7
2542,-3847.0,340,0,0,0,35,0
2543,-4845.0,340,0,0,0,45,0
2544,-3071.0,183,1,1,1,30,3
2545,-3557.0,340,0,0,0,32,0
2546,-2376.0,340,0,0,0,20,0
2547,-5358.0,340,0,0,0,50,0
2548,-5868.0,340,0,0,0,55,9
2549,-5254.0,340,0,0,0,49,1
2550,-4753.0,340,0,0,0,44,1
2551,-4745.0,340,0,0,0,44,0
2552,-4955.0,340,0,0,0,46,0
2553,-5452.0,340,0,0,0,51,2
2554,-5333.0,340,0,0,0,50,0
2555,-3911.0,340,0,0,0,35,29
2556,-5063.0,340,0,0,0,47,6
2557,-6251.0,340,0,0,0,59,11
2558,-3267.0,340,0,0,0,29,0
2559,-3282.0,340,0,0,0,29,3
2560,-5980.0,340,0,0,0,56,18
2561,-5437.0,340,0,0,0,51,0
2562,-4172.0,340,0,0,0,38,3
2563,-4948.0,340,0,0,0,46,1
2564,-3959.0,340,0,0,0,36,0
2565,-3985.0,340,0,0,0,36,8
2566,-5561.0,340,0,0,0,52,12
2567,-4657.0,340,0,0,0,43,5
2568,-3965.0,340,0,0,0,36,2
2569,-4652.0,340,0,0,0,43,0
2570,-2872.0,340,0,0,0,25,0
2571,-5138.0,340,0,0,0,48,0
2572,-4984.0,340,0,0,0,46,19
2573,-5180.0,340,0,0,0,48,23
2574,-5043.0,340,0,0,0,47,0
2575,-5646.0,340,0,1,0,53,5
2576,-4946.0,340,0,0,0,46,3
2577,-5844.0,340,0,0,0,55,1
2578,-4059.0,340,0,0,0,37,0
2579,-3749.0,340,0,0,0,34,0
2580,-6686.0,340,0,0,0,63,12
2581,-4788.0,340,0,0,0,44,27
2582,-5252.0,340,0,0,0,49,4
2583,-3665.0,340,0,0,0,33,0
2584,-7165.0,340,0,1,0,67,21
2585,-4370.0,340,0,0,0,40,3
2586,-4053.0,340,0,0,0,37,0
2587,-3970.0,340,0,0,0,36,6
2588,-4647.0,340,0,0,0,43,0
2589,-2769.0,171,1,1,1,27,7
2590,-4160.0,340,0,0,0,38,0
2591,-3465.0,340,0,0,0,31,0
2592,-3957.0,340,0,0,0,36,0
2593,-4954.0,340,0,0,0,46,4
2594,-3766.0,340,0,0,0,34,0
2595,-5932.0,340,0,0,0,56,0
2596,-3877.0,340,0,0,0,35,16
2597,-4661.0,340,0,0,0,43,10
2598,-3754.0,340,0,0,0,34,0
2599,-5140.0,340,0,0,0,48,0
2600,-7716.0,340,0,0,0,74,0
2601,-5270.0,340,0,0,0,49,14
2602,-5756.0,340,0,0,0,54,14
2603,-4857.0,340,0,0,0,45,7
2604,-4643.0,340,0,0,0,43,0
2605,-3763.0,340,0,0,0,34,3
2606,-3963.0,340,0,0,0,36,5
2607,-7226.0,340,0,0,0,69,0
2608,-6127.0,340,0,0,0,57,17
2609,-4538.0,340,0,1,0,42,6
2610,-4348.0,340,0,0,0,40,2
2611,-5045.0,340,0,0,0,47,4
2612,-4371.0,340,0,0,0,40,7
2613,-6230.0,340,0,1,0,59,9
2614,-5655.0,340,0,0,0,53,10
2615,-4964.0,340,0,0,0,46,13
2616,-3955.0,340,0,0,0,36,0
2617,-3959.0,340,0,0,0,36,1
2618,-3950.0,340,0,0,0,36,0
2619,-4348.0,340,0,0,0,40,0
2620,-4653.0,340,0,0,0,43,0
2621,-3757.0,340,0,0,0,34,0
2622,-5444.0,340,0,0,0,51,0
2623,-5928.0,340,0,0,0,56,0
2624,-5138.0,340,0,1,0,48,6
2625,-3764.0,340,0,0,0,34,0
2626,-5249.0,340,0,0,0,49,0
2627,-6400.0,340,0,0,0,60,43
2628,-4950.0,340,0,0,0,46,0
2629,-5350.0,340,0,0,0,50,8
2630,-3740.0,340,0,0,0,34,0
2631,-6270.0,340,0,0,0,59,26
2632,-3366.0,340,0,0,0,30,0
2633,-6055.0,340,0,0,0,57,12
2634,-4860.0,340,0,0,0,45,0
2635,-5144.0,340,0,0,0,48,8
2636,-4754.0,340,0,0,0,44,6
2637,-5726.0,340,0,0,0,54,0
2638,-3848.0,340,0,0,0,35,0
2639,-3256.0,340,0,0,0,29,0
2640,-4059.0,340,0,0,0,37,0
2641,-3559.0,340,0,0,0,32,0
2642,-5733.0,340,0,0,0,54,0
2643,-4258.0,340,0,0,0,39,6
2644,-6541.0,340,0,0,0,62,6
2645,-4052.0,340,0,0,0,37,0
2646,-5418.0,340,0,1,0,51,6
2647,-4076.0,340,0,0,0,37,12
2648,-5148.0,340,0,0,0,48,4
2649,-5080.0,340,0,0,0,47,23
2650,-6277.0,340,0,0,0,59,22
2651,-4247.0,340,0,0,0,39,0
2652,-4052.0,340,0,0,0,37,0
2653,-4837.0,340,0,0,0,45,0
2654,-5064.0,340,0,0,0,47,7
2655,-3058.0,340,0,0,0,27,0
2656,-4155.0,340,0,0,0,38,0
2657,-4152.0,340,0,0,0,38,0
2658,-3560.0,340,0,0,0,32,0
2659,-3754.0,340,0,0,0,34,0
2660,-3891.0,340,0,0,0,35,20
2661,-5683.0,340,0,0,0,53,23
2662,-5147.0,340,0,0,0,48,0
2663,-5546.0,340,0,0,0,52,0
2664,-5145.0,340,0,1,0,48,4
2665,-3376.0,340,0,0,0,30,0
2666,-5950.0,340,0,1,0,56,12
2667,-4550.0,340,0,0,0,42,0
2668,-3353.0,340,0,0,0,30,2
2669,-6528.0,340,0,0,0,62,0
2670,-4352.0,340,0,0,0,40,2
2671,-3459.0,340,0,0,0,31,0
2672,-4826.0,313,1,1,1,46,9
2673,-3970.0,340,0,0,0,36,8
2674,-3561.0,340,0,0,0,32,4
2675,-5544.0,340,0,0,0,52,4
2676,-5733.0,340,0,0,0,54,2
2677,-5143.0,340,0,0,0,48,0
2678,-5640.0,340,0,0,0,53,2
2679,-4639.0,340,0,0,0,43,0
2680,-4759.0,340,0,0,0,44,0
2681,-5359.0,340,0,0,0,50,0
2682,-5632.0,340,0,0,0,53,1
2683,-3866.0,340,0,0,0,35,0
2684,-6443.0,340,0,0,0,61,3
2685,-6045.0,340,0,0,0,57,3
2686,-5347.0,340,0,0,0,50,1
2687,-4110.0,315,1,1,1,39,5
2688,-4164.0,340,0,0,0,38,10
2689,-5047.0,340,0,0,0,47,2
2690,-4653.0,340,0,0,0,43,0
2691,-3574.0,340,0,0,0,32,0
2692,-4482.0,340,0,0,0,41,14
2693,-5943.0,340,0,0,0,56,5
2694,-4126.0,340,0,1,0,38,3
2695,-6127.0,340,0,0,0,58,0
2696,-4506.0,340,0,0,0,41,35
2697,-4950.0,340,0,0,0,46,1
2698,-4858.0,340,0,0,0,45,3
2699,-7479.0,340,0,0,0,71,19
2700,-4946.0,340,0,0,0,46,0
2701,-4247.0,340,0,0,0,39,0
2702,-5348.0,340,0,0,0,50,5
2703,-3713.0,231,1,1,1,36,8
2704,-4867.0,340,0,0,0,45,9
2705,-3764.0,340,0,0,0,34,0
2706,-4258.0,340,0,0,0,39,0
2707,-3762.0,340,0,0,0,34,0
2708,-4548.0,340,0,0,0,42,0
2709,-3473.0,340,0,0,0,31,0
2710,-4160.0,340,0,0,0,38,0
2711,-5358.0,340,0,0,0,50,5
