episode,reward,steps,success,reached_pickup,completed_delivery,collisions,penalty_zone_visits
695,-3333.0,220,0,0,0,31,0
696,-2734.0,220,0,0,0,25,0
697,-3334.0,220,0,0,0,31,0
698,-3324.0,220,0,0,0,31,0
699,-3073.0,220,0,0,0,28,7
700,-2741.0,220,0,0,0,25,3
701,-2951.0,220,0,0,0,26,15
702,-3337.0,220,0,0,0,31,0
703,-3436.0,220,0,0,0,32,0
704,-3529.0,220,0,0,0,33,0
705,-2951.0,220,0,0,0,27,12
706,-4167.0,220,0,0,0,39,4
707,-3737.0,220,0,0,0,35,2
708,-2523.0,220,0,1,0,23,5
709,-2762.0,220,0,0,0,25,10
710,-3234.0,220,0,0,0,30,1
711,-4418.0,220,0,1,0,42,2
712,-4027.0,220,0,0,0,38,0
713,-3525.0,220,0,1,0,33,12
714,-3931.0,220,0,0,0,37,1
715,-3642.0,220,0,0,0,34,2
716,-3554.0,220,0,0,0,33,2
717,-4260.0,220,0,0,0,40,6
718,-2788.0,220,0,0,0,25,2
719,-3551.0,220,0,0,0,33,6
720,-2867.0,220,0,0,0,26,22
721,-3805.0,220,0,1,0,36,4
722,-3168.0,220,0,0,0,29,13
723,-2638.0,220,0,0,0,24,1
724,-3045.0,220,0,0,0,28,1
725,-2851.0,220,0,0,0,26,1
726,-4241.0,220,0,0,0,40,7
727,-3240.0,220,0,0,0,30,0
728,-3967.0,220,0,0,0,37,4
729,-2634.0,220,0,0,0,24,1
730,-3696.0,220,0,1,0,35,1
731,-3426.0,220,0,0,0,32,0
732,-2119.0,220,0,1,0,19,2
733,-2736.0,220,0,0,0,25,1
734,-2747.0,220,0,0,0,25,9
735,-4073.0,220,0,0,0,38,9
736,-4095.0,220,0,0,0,38,9
737,-2841.0,220,0,0,0,26,0
738,-3242.0,220,0,1,0,30,5
739,-3558.0,220,0,0,0,33,8
740,-3520.0,220,0,0,0,33,0
741,-3528.0,220,0,0,0,33,5
742,-3827.0,220,0,0,0,36,1
743,-3349.0,220,0,0,0,31,3
744,-4282.0,220,0,0,0,40,7
745,-3342.0,220,0,0,0,31,0
746,-3500.0,220,0,1,0,33,6
747,-3738.0,220,0,0,0,35,4
748,-3470.0,220,0,0,0,32,17
749,-3598.0,220,0,1,0,34,1
750,-3093.0,220,0,1,0,29,3
751,-4259.0,220,0,0,0,40,1
752,-3867.0,220,0,0,0,36,5
753,-3572.0,220,0,0,0,33,13
754,-2844.0,220,0,0,0,26,1
755,-3247.0,220,0,0,0,30,3
756,-3334.0,220,0,0,0,31,0
757,-2038.0,220,0,1,0,18,0
758,-3533.0,220,0,0,0,33,1
759,-3334.0,220,0,0,0,31,3
760,-3247.0,220,0,0,0,30,3
761,-3422.0,220,0,0,0,32,0
762,-3220.0,220,0,1,0,30,2
763,-3594.0,220,0,0,0,33,1
764,-3937.0,220,0,0,0,37,2
765,-2930.0,220,0,0,0,27,0
766,-3571.0,220,0,0,0,33,10
767,-3307.0,220,0,1,0,31,6
768,-3461.0,220,0,1,0,32,5
769,-2883.0,220,0,0,0,26,15
770,-3606.0,220,0,0,0,33,44
771,-3136.0,220,0,0,0,29,3
772,-2950.0,220,0,0,0,27,16
773,-3108.0,220,0,1,0,29,1
774,-4823.0,220,0,0,0,46,4
775,-3134.0,220,0,0,0,29,0
776,-5034.0,220,0,0,0,48,10
777,-3330.0,220,0,0,0,31,0
778,-2942.0,220,0,0,0,27,1
779,-2957.0,220,0,0,0,27,16
780,-4365.0,220,0,0,0,41,7
781,-4058.0,220,0,0,0,38,12
782,-3334.0,220,0,0,0,31,3
783,-3348.0,220,0,0,0,31,8
784,-3542.0,220,0,0,0,33,1
785,-3927.0,220,0,0,0,37,0
786,-3151.0,220,0,0,0,29,9
787,-2748.0,220,0,0,0,25,5
788,-3206.0,220,0,1,0,30,3
789,-3357.0,220,0,0,0,31,10
790,-3842.0,220,0,0,0,36,1
791,-3228.0,220,0,0,0,30,0
792,-3009.0,220,0,1,0,28,2
793,-3113.0,220,0,1,0,29,9
794,-3433.0,220,0,0,0,31,24
795,-2860.0,220,0,0,0,26,11
796,-3852.0,220,0,0,0,36,15
797,-3790.0,220,0,1,0,36,0
798,-3640.0,220,0,0,0,34,9
799,-3446.0,220,0,0,0,32,6
800,-2358.0,220,0,0,0,21,0
801,-3763.0,220,0,0,0,35,20
802,-2941.0,220,0,0,0,27,1
803,-4457.0,220,0,0,0,42,0
804,-2627.0,220,0,0,0,24,0
805,-3743.0,220,0,0,0,35,7
806,-3650.0,220,0,0,0,34,18
807,-3633.0,220,0,0,0,34,4
808,-3922.0,220,0,0,0,37,0
809,-3169.0,197,1,1,1,31,2
810,-2475.0,220,0,0,0,22,23
811,-2600.0,212,1,1,1,25,0
812,-3924.0,220,0,0,0,37,1
813,-3849.0,220,0,0,0,36,14
814,-2944.0,220,0,0,0,27,3
815,-3443.0,220,0,0,0,32,0
816,-3641.0,220,0,0,0,34,2
817,-2645.0,220,0,0,0,24,0
818,-2940.0,220,0,1,0,27,11
819,-3450.0,220,0,0,0,32,7
820,-2946.0,220,0,0,0,27,5
821,-3436.0,220,0,0,0,32,3
822,-3304.0,220,0,0,0,30,32
823,-3293.0,220,0,0,0,30,14
824,-3615.0,220,0,0,0,34,0
825,-2644.0,220,0,0,0,24,0
826,-4132.0,220,0,0,0,39,5
827,-3480.0,207,1,1,1,34,0
828,-3240.0,220,0,0,0,30,5
829,-4628.0,220,0,0,0,44,6
830,-4144.0,220,0,0,0,39,2
831,-3057.0,178,1,1,1,30,6
832,-3332.0,219,1,1,1,32,15
833,-3441.0,220,0,0,0,32,7
834,-3033.0,220,0,0,0,28,0
835,-4315.0,220,0,0,0,41,0
836,-3428.0,220,0,0,0,32,0
837,-4529.0,220,0,0,0,43,0
838,-3245.0,220,0,0,0,30,7
839,-3727.0,220,0,1,0,35,3
840,-3537.0,220,0,0,0,33,0
841,-3305.0,220,0,1,0,31,9
842,-3334.0,220,0,0,0,31,0
843,-3856.0,220,0,0,0,36,2
844,-2842.0,220,0,0,0,26,0
845,-3653.0,220,0,0,0,34,0
846,-3131.0,220,0,0,0,29,0
847,-4118.0,220,0,0,0,39,0
848,-3384.0,220,0,0,0,31,28
849,-3851.0,220,0,0,0,36,17
850,-3961.0,220,0,0,0,37,16
851,-2446.0,220,0,0,0,22,6
852,-3136.0,220,0,0,0,29,1
853,-2652.0,220,0,0,0,24,9
854,-2633.0,220,0,0,0,24,0
855,-3146.0,220,0,0,0,29,9
856,-1895.0,184,1,1,1,18,5
857,-3032.0,220,0,0,0,28,0
858,-3335.0,220,0,0,0,31,0
859,-4363.0,220,0,0,0,41,7
860,-4516.0,220,0,0,0,43,0
861,-2945.0,220,0,0,0,27,2
862,-4756.0,220,0,0,0,45,12
863,-3539.0,220,0,0,0,33,0
864,-2802.0,220,0,1,0,26,0
865,-3051.0,220,0,0,0,28,0
866,-3378.0,206,1,1,1,33,0
867,-3134.0,220,0,0,0,29,0
868,-2959.0,220,0,0,0,27,9
869,-2741.0,220,0,0,0,25,2
870,-3864.0,220,0,0,0,36,5
871,-3531.0,220,0,0,0,33,2
872,-3540.0,220,0,0,0,33,0
873,-4428.0,220,0,0,0,42,2
874,-4042.0,220,0,0,0,38,4
875,-3035.0,220,0,0,0,28,2
876,-2200.0,220,0,0,0,19,16
877,-3494.0,220,0,0,0,32,34
878,-3421.0,220,0,0,0,32,0
879,-2837.0,220,0,0,0,26,3
880,-2919.0,220,0,0,0,27,0
881,-3426.0,220,0,0,0,32,1
882,-3397.0,220,0,0,0,31,26
883,-4409.0,220,0,0,0,42,2
884,-2542.0,220,0,0,0,23,0
885,-3339.0,220,0,0,0,31,1
886,-2525.0,220,0,1,0,23,3
887,-3635.0,220,0,0,0,34,1
888,-3848.0,220,0,0,0,36,18
889,-2788.0,205,1,1,1,27,0
890,-2546.0,220,0,0,0,23,11
891,-2836.0,220,0,0,0,26,3
892,-3427.0,220,0,0,0,32,0
893,-3918.0,220,0,1,0,37,2
894,-3830.0,220,0,0,0,36,2
895,-2634.0,220,0,0,0,23,0
896,-3055.0,220,0,0,0,28,4
897,-2741.0,220,0,0,0,25,1
898,-2942.0,220,0,0,0,27,6
899,-2345.0,220,0,0,0,21,1
900,-2647.0,220,0,0,0,24,7
901,-3049.0,220,0,0,0,28,5
902,-3032.0,220,0,1,0,28,0
903,-3632.0,220,0,0,0,34,2
904,-4172.0,220,0,0,0,39,6
905,-3056.0,220,0,0,0,28,0
906,-3126.0,220,0,0,0,29,3
907,-3532.0,220,0,0,0,33,1
908,-3135.0,220,0,0,0,29,7
909,-3045.0,220,0,0,0,28,0
910,-3084.0,220,0,0,0,28,4
911,-2853.0,220,0,0,0,26,7
912,-2966.0,220,0,0,0,27,3
913,-3453.0,220,0,0,0,32,6
914,-3347.0,220,0,0,0,31,6
915,-3702.0,220,0,1,0,35,1
916,-2241.0,220,0,0,0,20,4
917,-2546.0,220,0,0,0,23,0
918,-3236.0,220,0,0,0,30,0
919,-3165.0,220,0,0,0,29,3
920,-3452.0,220,0,0,0,32,6
921,-3432.0,220,0,0,0,32,0
922,-3443.0,220,0,0,0,32,2
923,-4231.0,220,0,0,0,40,7
924,-3429.0,220,0,0,0,32,0
925,-2881.0,220,0,0,0,26,10
926,-3199.0,220,0,1,0,30,0
927,-3587.0,220,0,0,0,33,8
928,-2617.0,220,0,1,0,24,6
929,-3711.0,220,0,1,0,35,12
930,-2832.0,220,0,0,0,26,1
931,-2907.0,220,0,1,0,27,1
932,-3171.0,220,0,0,0,29,6
933,-2456.0,180,1,1,1,24,1
934,-3337.0,220,0,0,0,31,2
935,-3063.0,220,0,0,0,28,6
936,-2798.0,220,0,0,0,25,7
937,-3847.0,220,0,0,0,36,14
938,-3730.0,220,0,0,0,35,4
939,-3821.0,220,0,0,0,36,1
940,-4122.0,220,0,0,0,39,2
941,-2810.0,220,0,1,0,26,3
942,-2476.0,220,0,0,0,22,2
943,-3452.0,220,0,1,0,32,0
944,-2456.0,220,0,0,0,22,3
945,-2511.0,220,0,1,0,23,0
946,-4209.0,220,0,0,0,40,0
947,-3255.0,220,0,0,0,30,0
948,-2835.0,220,0,0,0,26,0
949,-3420.0,220,0,0,0,32,1
950,-3935.0,220,0,0,0,37,0
951,-3324.0,220,0,1,0,31,13
952,-3432.0,220,0,0,0,32,0
953,-3435.0,220,0,0,0,32,1
954,-2866.0,220,0,0,0,26,10
955,-2656.0,220,0,0,0,24,8
956,-3848.0,220,0,1,0,36,10
957,-3228.0,220,0,1,0,30,5
958,-1650.0,220,0,0,0,14,4
959,-3108.0,220,0,1,0,29,3
960,-3250.0,220,0,0,0,30,0
961,-2730.0,220,0,0,0,25,0
962,-4027.0,220,0,0,0,38,5
963,-2832.0,220,0,0,0,26,0
964,-3422.0,220,0,0,0,32,2
965,-4007.0,220,0,1,0,38,0
966,-2184.0,220,0,0,0,19,5
967,-3335.0,220,0,0,0,31,0
968,-3051.0,220,0,0,0,28,0
969,-2569.0,220,0,0,0,23,10
970,-4382.0,220,0,1,0,42,4
971,-3496.0,220,0,1,0,33,2
972,-3461.0,220,0,0,0,32,15
973,-3548.0,220,0,0,0,33,13
974,-2761.0,220,0,0,0,25,5
975,-4047.0,220,0,0,0,38,6
976,-3335.0,220,0,1,0,31,16
977,-4169.0,220,0,0,0,39,6
978,-3128.0,220,0,0,0,29,0
979,-4121.0,220,0,0,0,39,1
980,-1767.0,220,0,0,0,15,18
981,-2637.0,220,0,0,0,24,0
982,-2654.0,220,0,0,0,24,7
983,-3296.0,220,0,1,0,31,0
984,-3729.0,220,0,0,0,35,2
985,-3826.0,220,0,0,0,36,0
986,-3598.0,220,0,1,0,34,1
987,-2891.0,220,0,1,0,27,0
988,-2744.0,220,0,0,0,25,9
989,-3241.0,220,0,0,0,30,0
990,-3143.0,220,0,0,0,29,2
991,-2937.0,220,0,0,0,27,2
992,-2906.0,220,0,1,0,27,1
993,-3344.0,220,0,0,0,31,4
994,-2535.0,220,0,0,0,23,0
995,-2570.0,220,0,0,0,23,5
996,-3045.0,220,0,0,0,28,5
997,-2261.0,220,0,0,0,20,1
998,-3526.0,220,0,0,0,33,0
999,-3033.0,220,0,0,0,28,0
1000,-3237.0,220,0,0,0,30,3
1001,-3227.0,220,0,0,0,30,1
1002,-3130.0,220,0,0,0,29,0
1003,-3532.0,220,0,0,0,33,3
1004,-2251.0,220,0,0,0,20,4
1005,-4056.0,220,0,0,0,38,12
1006,-2870.0,220,0,0,0,26,4
1007,-4028.0,220,0,0,0,38,0
1008,-2805.0,220,0,1,0,26,0
1009,-2145.0,220,0,0,0,19,2
1010,-2273.0,220,0,0,0,20,18
1011,-3630.0,220,0,0,0,34,1
1012,-3836.0,220,0,0,0,36,10
1013,-2224.0,220,0,1,0,20,0
1014,-3630.0,220,0,0,0,34,1
1015,-3122.0,220,0,0,0,29,1
1016,-2831.0,220,0,0,0,26,0
1017,-3070.0,220,0,0,0,28,1
1018,-3232.0,220,0,0,0,30,3
1019,-3709.0,220,0,1,0,35,3
1020,-4253.0,220,0,0,0,40,5
1021,-3339.0,220,0,0,0,31,4
1022,-3399.0,220,0,1,0,32,2
1023,-4131.0,220,0,0,0,39,9
1024,-2452.0,220,0,0,0,22,5
1025,-3476.0,220,0,0,0,32,28
1026,-2659.0,220,0,0,0,24,3
1027,-3923.0,220,0,0,0,37,1
1028,-3494.0,194,1,1,1,34,17
1029,-3465.0,220,0,0,0,32,7
1030,-4441.0,220,0,0,0,42,18
1031,-3937.0,220,0,0,0,37,12
1032,-3250.0,220,0,0,0,30,7
1033,-3253.0,220,0,0,0,30,8
1034,-3233.0,220,0,0,0,30,5
1035,-3062.0,220,0,0,0,28,18
1036,-3207.0,220,0,1,0,30,3
1037,-3516.0,220,0,1,0,33,10
1038,-2734.0,220,0,0,0,25,3
1039,-2651.0,220,0,0,0,24,8
1040,-3345.0,220,0,0,0,31,9
1041,-2710.0,220,0,1,0,25,1
1042,-3435.0,220,0,0,0,32,1
1043,-3354.0,220,0,0,0,31,5
1044,-3742.0,220,0,0,0,35,0
1045,-3034.0,220,0,0,0,28,0
1046,-3155.0,220,0,0,0,29,1
1047,-3121.0,220,0,0,0,29,1
1048,-3600.0,220,0,1,0,34,0
1049,-2742.0,220,0,0,0,25,1
1050,-3644.0,220,0,1,0,34,10
1051,-4185.0,220,0,0,0,39,7
1052,-3836.0,220,0,0,0,36,3
1053,-2806.0,220,0,1,0,26,0
1054,-3425.0,220,0,0,0,32,0
1055,-2268.0,187,1,1,1,22,1
1056,-3152.0,220,0,0,0,29,11
1057,-2957.0,220,0,0,0,27,15
1058,-2605.0,220,0,1,0,24,0
1059,-2371.0,220,0,0,0,21,2
1060,-3674.0,220,0,0,0,34,4
1061,-3955.0,220,0,0,0,37,0
1062,-3312.0,220,0,1,0,31,5
1063,-4063.0,220,0,0,0,38,17
1064,-3211.0,220,0,1,0,30,1
1065,-2933.0,220,0,0,0,27,6
1066,-2744.0,220,0,0,0,25,1
1067,-2856.0,184,1,1,1,28,0
1068,-3289.0,220,0,1,0,31,0
1069,-2816.0,220,0,1,0,26,8
1070,-3712.0,220,0,0,0,34,14
1071,-4025.0,220,0,0,0,38,2
1072,-2788.0,220,0,0,0,25,12
1073,-3353.0,220,0,1,0,31,34
1074,-3340.0,220,0,0,0,31,7
1075,-4057.0,220,0,0,0,38,5
1076,-2063.0,171,1,1,1,20,4
1077,-4244.0,220,0,0,0,40,8
1078,-3442.0,220,0,0,0,32,3
1079,-3434.0,220,0,0,0,32,8
1080,-3231.0,220,0,0,0,30,0
1081,-2936.0,220,0,0,0,27,0
1082,-2753.0,220,0,0,0,25,1
1083,-3870.0,220,0,0,0,36,19
1084,-3321.0,220,0,0,0,30,11
1085,-2773.0,220,0,0,0,25,4
1086,-3275.0,220,0,0,0,30,0
1087,-2649.0,220,0,0,0,24,2
1088,-3043.0,220,0,0,0,28,5
1089,-4417.0,220,0,0,0,42,0
1090,-3193.0,220,0,1,0,30,0
1091,-2838.0,220,0,1,0,26,5
1092,-3540.0,220,0,0,0,33,10
1093,-3030.0,220,0,0,0,28,0
1094,-2669.0,220,0,0,0,24,10
1095,-2668.0,220,0,0,0,24,3
1096,-3636.0,220,0,0,0,34,4
1097,-1642.0,152,1,1,1,16,0
1098,-2227.0,220,0,1,0,20,3
1099,-2648.0,220,0,0,0,24,1
1100,-2708.0,220,0,0,0,24,15
1101,-2846.0,220,0,0,0,26,6
1102,-3265.0,220,0,0,0,30,3
1103,-3348.0,220,0,0,0,31,8
1104,-2761.0,220,0,0,0,25,0
1105,-3570.0,220,0,0,0,33,7
1106,-3253.0,220,0,0,0,30,14
1107,-2904.0,220,0,0,0,26,9
1108,-4029.0,220,0,0,0,38,7
1109,-3524.0,220,0,0,0,33,1
1110,-3169.0,220,0,0,0,29,6
1111,-3186.0,220,0,0,0,29,5
1112,-2858.0,220,0,0,0,26,1
1113,-3476.0,220,0,0,0,32,13
1114,-2586.0,220,0,0,0,23,6
1115,-2757.0,220,0,0,0,25,11
1116,-2619.0,220,0,0,0,23,9
1117,-3735.0,220,0,0,0,35,10
1118,-1999.0,220,0,0,0,17,0
1119,-3313.0,220,0,1,0,31,5
1120,-4021.0,220,0,0,0,38,4
1121,-3233.0,220,0,0,0,30,0
1122,-3144.0,220,0,0,0,29,11
1123,-2122.0,150,1,1,1,21,0
1124,-3401.0,220,0,1,0,32,1
1125,-2427.0,220,0,0,0,22,0
1126,-2947.0,220,0,0,0,27,1
1127,-4224.0,220,0,0,0,40,1
1128,-2746.0,220,0,1,0,25,11
1129,-2814.0,220,0,1,0,26,9
1130,-2155.0,220,0,0,0,19,1
1131,-4316.0,220,0,1,0,41,4
1132,-3103.0,220,0,0,0,28,21
1133,-2871.0,220,0,0,0,26,17
1134,-2214.0,220,0,1,0,20,3
1135,-3455.0,220,0,0,0,32,6
1136,-3442.0,220,0,0,0,32,14
1137,-4133.0,220,0,0,0,39,8
1138,-3496.0,220,0,0,0,32,9
1139,-3565.0,220,0,0,0,33,2
1140,-3260.0,220,0,0,0,30,4
1141,-2734.0,220,0,0,0,25,0
1142,-2343.0,220,0,0,0,21,0
1143,-4571.0,220,0,0,0,43,19
1144,-2747.0,220,0,0,0,25,11
1145,-2704.0,220,0,1,0,25,0
1146,-2539.0,220,0,0,0,23,3
1147,-3151.0,220,0,1,0,29,15
1148,-3591.0,220,0,0,0,33,14
1149,-3450.0,220,0,0,0,32,0
1150,-3525.0,220,0,0,0,33,4
1151,-3328.0,220,0,0,0,31,2
1152,-2450.0,220,0,0,0,22,0
1153,-3317.0,220,0,0,0,31,0
1154,-2703.0,220,0,1,0,25,1
1155,-3536.0,220,0,0,0,33,4
1156,-3443.0,220,0,0,0,32,5
1157,-3950.0,220,0,0,0,37,7
1158,-2777.0,220,0,0,0,25,18
1159,-2800.0,198,1,1,1,27,5
1160,-2934.0,220,0,0,0,27,0
1161,-4341.0,220,0,0,0,41,16
1162,-2934.0,220,0,0,0,27,0
1163,-2532.0,220,0,0,0,23,4
1164,-2238.0,220,0,0,0,20,0
1165,-3051.0,220,0,0,0,28,1
1166,-3432.0,220,0,0,0,32,0
1167,-3085.0,220,0,0,0,28,5
1168,-3548.0,220,0,0,0,33,3
1169,-4130.0,220,0,0,0,39,0
1170,-2940.0,220,0,0,0,27,0
1171,-3574.0,220,0,0,0,33,13
1172,-2048.0,220,0,0,0,18,1
1173,-3048.0,220,0,0,0,28,0
1174,-3855.0,220,0,0,0,36,7
1175,-3268.0,220,0,0,0,30,0
1176,-2320.0,220,0,1,0,21,1
1177,-2740.0,220,0,0,0,25,9
1178,-4072.0,220,0,0,0,38,28
1179,-2840.0,220,0,0,0,26,5
1180,-3479.0,220,0,0,0,32,6
1181,-3551.0,220,0,0,0,33,3
1182,-2841.0,220,0,1,0,26,20
1183,-3127.0,220,0,0,0,29,0
1184,-3610.0,220,0,1,0,34,10
1185,-2764.0,220,0,0,0,25,2
1186,-2505.0,220,0,1,0,23,1
1187,-1936.0,220,0,1,0,17,0
1188,-2831.0,220,0,0,0,26,2
1189,-2477.0,220,0,0,0,22,2
1190,-2663.0,220,0,0,0,24,16
1191,-3248.0,220,0,0,0,30,7
1192,-3435.0,220,0,0,0,32,1
1193,-2140.0,220,0,0,0,19,4
1194,-3123.0,220,0,0,0,29,1
1195,-2443.0,220,0,0,0,22,0
1196,-3047.0,220,0,0,0,28,8
1197,-3929.0,220,0,0,0,37,4
1198,-3605.0,220,0,1,0,34,9
1199,-1228.0,144,1,1,1,12,2
1200,-3519.0,220,0,0,0,33,1
1201,-3927.0,220,0,0,0,37,0
1202,-3820.0,220,0,0,0,36,0
1203,-3702.0,220,0,0,0,34,9
1204,-4183.0,220,0,1,0,40,0
1205,-2637.0,220,0,0,0,24,1
1206,-2910.0,220,0,1,0,27,1
1207,-3542.0,220,0,0,0,33,5
1208,-2929.0,220,0,0,0,27,1
1209,-3547.0,220,0,0,0,33,9
1210,-2845.0,220,0,0,0,26,11
1211,-1944.0,220,0,0,0,17,0
1212,-4836.0,220,0,0,0,46,3
1213,-3533.0,220,0,1,0,33,17
1214,-3753.0,220,0,0,0,35,16
1215,-3225.0,220,0,0,0,30,0
1216,-2635.0,220,0,0,0,24,0
1217,-3426.0,220,0,0,0,32,1
1218,-4014.0,220,0,0,0,38,1
1219,-2067.0,187,1,1,1,20,1
1220,-3300.0,220,0,1,0,31,1
1221,-1667.0,181,1,1,1,16,2
1222,-2917.0,220,0,0,0,27,0
1223,-3660.0,220,0,0,0,34,23
1224,-2346.0,220,0,0,0,21,0
1225,-2930.0,220,0,0,0,27,0
1226,-3559.0,220,0,0,0,33,5
1227,-3233.0,220,0,0,0,30,3
1228,-2532.0,220,0,0,0,23,0
1229,-2473.0,220,0,0,0,22,1
1230,-3502.0,220,0,1,0,33,1
1231,-2451.0,220,0,0,0,22,5
1232,-2866.0,220,0,0,0,26,8
1233,-2007.0,220,0,1,0,18,0
1234,-3771.0,220,0,0,0,35,0
1235,-2998.0,220,0,1,0,28,2
1236,-3904.0,220,0,1,0,37,6
1237,-2659.0,220,0,0,0,24,5
1238,-4307.0,220,0,1,0,41,4
1239,-3598.0,220,0,1,0,34,0
1240,-3764.0,220,0,0,0,35,25
1241,-2461.0,220,0,0,0,22,3
1242,-3126.0,220,0,0,0,29,0
1243,-3330.0,220,0,0,0,31,1
1244,-4439.0,220,0,0,0,42,1
1245,-3412.0,220,0,1,0,32,7
1246,-3725.0,220,0,0,0,35,6
1247,-2886.0,220,0,0,0,26,13
1248,-1639.0,220,0,1,0,14,3
1249,-3421.0,220,0,0,0,32,0
1250,-2543.0,220,0,0,0,23,0
1251,-3035.0,220,0,0,0,28,6
1252,-1510.0,134,1,1,1,15,1
1253,-3496.0,220,0,1,0,33,3
1254,-2987.0,220,0,0,0,27,6
1255,-2534.0,220,0,0,0,23,0
1256,-2658.0,220,0,0,0,24,14
1257,-3191.0,220,0,1,0,30,0
1258,-1777.0,186,1,1,1,17,1
1259,-1942.0,220,0,0,0,17,0
1260,-2927.0,220,0,0,0,27,1
1261,-2324.0,220,0,1,0,21,9
1262,-3327.0,220,0,0,0,31,0
1263,-2288.0,220,0,0,0,20,5
1264,-3731.0,220,0,0,0,35,0
1265,-3128.0,220,0,0,0,29,0
1266,-3424.0,220,0,0,0,32,2
1267,-2784.0,220,0,0,0,25,13
1268,-3649.0,220,0,0,0,34,0
1269,-1860.0,220,0,0,0,16,4
1270,-2675.0,220,0,0,0,24,13
1271,-1911.0,220,0,1,0,17,0
1272,-3640.0,220,0,0,0,34,2
1273,-3235.0,220,0,0,0,30,0
1274,-1483.0,104,1,1,1,15,2
1275,-2757.0,220,0,0,0,25,2
1276,-1536.0,149,1,1,1,15,2
1277,-3637.0,220,0,0,0,34,15
1278,-1329.0,137,1,1,1,13,2
1279,-2637.0,220,0,0,0,24,1
1280,-3723.0,220,0,0,0,35,0
1281,-2860.0,220,0,0,0,26,15
1282,-3044.0,220,0,0,0,28,3
1283,-2854.0,220,0,0,0,26,6
1284,-3622.0,220,0,0,0,34,1
1285,-2624.0,220,0,0,0,24,0
1286,-2552.0,220,0,0,0,23,12
1287,-3328.0,220,0,0,0,31,1
1288,-3729.0,220,0,0,0,35,4
1289,-3265.0,220,0,0,0,30,0
1290,-3722.0,220,0,0,0,35,0
1291,-3040.0,220,0,1,0,28,6
1292,-3073.0,220,0,0,0,28,10
1293,-3128.0,220,0,0,0,29,2
1294,-3039.0,220,0,0,0,28,8
1295,-4051.0,220,0,0,0,38,4
1296,-2496.0,220,0,0,0,22,12
1297,-3914.0,220,0,1,0,37,18
1298,-4587.0,220,0,0,0,43,12
1299,-3456.0,220,0,0,0,32,12
1300,-3937.0,220,0,0,0,37,8
1301,-2643.0,220,0,0,0,24,1
1302,-2438.0,220,0,0,0,22,1
1303,-3840.0,220,0,0,0,36,11
1304,-2682.0,188,1,1,1,26,8
1305,-3076.0,220,0,0,0,28,6
1306,-2642.0,220,0,0,0,24,1
1307,-2628.0,220,0,1,0,24,9
1308,-2860.0,220,0,0,0,26,21
1309,-3727.0,220,0,0,0,35,1
1310,-3012.0,220,0,0,0,27,12
1311,-2947.0,220,0,0,0,27,9
1312,-3307.0,220,0,1,0,31,4
1313,-3671.0,220,0,0,0,34,4
1314,-4154.0,220,0,0,0,39,2
1315,-3038.0,220,0,0,0,28,0
1316,-2723.0,220,0,0,0,25,0
1317,-1456.0,166,1,1,1,14,2
1318,-2685.0,202,1,1,1,26,2
1319,-2548.0,220,0,0,0,23,1
1320,-2480.0,220,0,0,0,22,5
1321,-2737.0,220,0,0,0,25,0
1322,-2839.0,220,0,0,0,26,0
1323,-2648.0,220,0,0,0,24,9
1324,-2960.0,220,0,0,0,27,11
1325,-2847.0,220,0,0,0,26,7
1326,-2629.0,220,0,0,0,24,1
1327,-4535.0,220,0,0,0,43,12
1328,-3222.0,220,0,0,0,30,2
1329,-3231.0,220,0,0,0,30,0
1330,-3804.0,220,0,1,0,36,4
1331,-3439.0,220,0,0,0,32,0
1332,-1554.0,154,1,1,1,15,8
1333,-3125.0,220,0,0,0,29,0
1334,-3262.0,220,0,0,0,30,6
1335,-2831.0,220,0,0,0,26,2
1336,-2393.0,203,1,1,1,23,1
1337,-2648.0,220,0,0,0,24,9
1338,-3029.0,220,0,0,0,28,0
1339,-1807.0,211,1,1,1,17,1
1340,-1343.0,154,1,1,1,13,3
1341,-3028.0,220,0,0,0,28,0
1342,-3407.0,220,0,1,0,32,1
1343,-1069.0,164,1,1,1,10,1
1344,-2649.0,220,0,0,0,24,10
1345,-2537.0,220,0,0,0,23,0
1346,-3512.0,220,0,0,0,33,2
1347,-1774.0,220,0,0,0,15,14
1348,-2074.0,185,1,1,1,20,6
1349,-3424.0,220,0,0,0,32,0
1350,-3164.0,220,0,0,0,29,4
1351,-2192.0,220,0,0,0,19,12
1352,-2392.0,220,0,0,0,21,4
1353,-3927.0,220,0,0,0,37,3
1354,-3843.0,220,0,0,0,36,14
1355,-2473.0,220,0,0,0,22,1
1356,-3391.0,220,0,1,0,32,0
1357,-2153.0,220,0,0,0,19,6
1358,-3205.0,220,0,1,0,30,1
1359,-2438.0,220,0,0,0,22,6
1360,-2438.0,220,0,0,0,21,21
1361,-3373.0,220,0,0,0,31,5
1362,-2569.0,220,0,0,0,23,4
1363,-4486.0,220,0,1,0,43,0
1364,-2269.0,220,0,0,0,20,0
1365,-3557.0,220,0,0,0,33,8
1366,-3131.0,220,0,0,0,29,3
1367,-2985.0,220,0,0,0,27,11
1368,-3131.0,220,0,0,0,29,0
1369,-3141.0,220,0,0,0,29,10
1370,-2887.0,220,0,0,0,26,24
1371,-3116.0,220,0,1,0,29,2
1372,-3149.0,220,0,0,0,29,5
1373,-2138.0,220,0,0,0,19,0
